AdCode,Province,Prefecture,County,方言大区,方言区/语支,方言片/语种,SGroup,DiaGroup,SubDiaGroup
430104,湖南省,长沙市,岳麓区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430102,湖南省,长沙市,芙蓉区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430103,湖南省,长沙市,天心区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430105,湖南省,长沙市,开福区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430111,湖南省,长沙市,雨花区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430112,湖南省,长沙市,望城区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430181,湖南省,长沙市,浏阳市,非官话,赣,宜浏片,Non-Mandarin,Gan,Yiliu
430182,湖南省,长沙市,宁乡市,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430121,湖南省,长沙市,长沙县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430211,湖南省,株洲市,天元区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430202,湖南省,株洲市,荷塘区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430203,湖南省,株洲市,芦淞区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430204,湖南省,株洲市,石峰区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430281,湖南省,株洲市,醴陵市,非官话,赣,宜浏片,Non-Mandarin,Gan,Yiliu
430221,湖南省,株洲市,株洲县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430223,湖南省,株洲市,攸县,非官话,赣,吉茶片,Non-Mandarin,Gan,Jicha
430224,湖南省,株洲市,茶陵县,非官话,赣,吉茶片,Non-Mandarin,Gan,Jicha
430225,湖南省,株洲市,炎陵县,非官话,赣,吉茶片,Non-Mandarin,Gan,Jicha
430304,湖南省,湘潭市,岳塘区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430302,湖南省,湘潭市,雨湖区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430381,湖南省,湘潭市,湘乡市,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430382,湖南省,湘潭市,韶山市,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430321,湖南省,湘潭市,湘潭县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430408,湖南省,衡阳市,蒸湘区,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430405,湖南省,衡阳市,珠晖区,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430406,湖南省,衡阳市,雁峰区,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430407,湖南省,衡阳市,石鼓区,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430412,湖南省,衡阳市,南岳区,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430481,湖南省,衡阳市,耒阳市,非官话,赣,耒资片,Non-Mandarin,Gan,Leizi
430482,湖南省,衡阳市,常宁市,非官话,赣,耒资片,Non-Mandarin,Gan,Leizi
430421,湖南省,衡阳市,衡阳县,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430422,湖南省,衡阳市,衡南县,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430423,湖南省,衡阳市,衡山县,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430424,湖南省,衡阳市,衡东县,非官话,湘,衡州片,Non-Mandarin,Xiang,Quzhou
430426,湖南省,衡阳市,祁东县,非官话,湘,永全片,Non-Mandarin,Xiang,Yongquan
430503,湖南省,邵阳市,大祥区,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430502,湖南省,邵阳市,双清区,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430511,湖南省,邵阳市,北塔区,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430581,湖南省,邵阳市,武冈市,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430521,湖南省,邵阳市,邵东县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430522,湖南省,邵阳市,新邵县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430523,湖南省,邵阳市,邵阳县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430524,湖南省,邵阳市,隆回县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430525,湖南省,邵阳市,洞口县,非官话,赣,洞绥片,Non-Mandarin,Gan,Dongsui
430527,湖南省,邵阳市,绥宁县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430528,湖南省,邵阳市,新宁县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430529,湖南省,邵阳市,城步苗族自治县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
430602,湖南省,岳阳市,岳阳楼区,非官话,赣,大通片,Non-Mandarin,Gan,Datong
430603,湖南省,岳阳市,云溪区,非官话,赣,大通片,Non-Mandarin,Gan,Datong
430611,湖南省,岳阳市,君山区,非官话,赣,大通片,Non-Mandarin,Gan,Datong
430681,湖南省,岳阳市,汨罗市,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430682,湖南省,岳阳市,临湘市,非官话,赣,大通片,Non-Mandarin,Gan,Datong
430621,湖南省,岳阳市,岳阳县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430623,湖南省,岳阳市,华容县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430624,湖南省,岳阳市,湘阴县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430626,湖南省,岳阳市,平江县,非官话,赣,大通片,Non-Mandarin,Gan,Datong
430702,湖南省,常德市,武陵区,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430703,湖南省,常德市,鼎城区,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430781,湖南省,常德市,津市市,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430721,湖南省,常德市,安乡县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430722,湖南省,常德市,汉寿县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430723,湖南省,常德市,澧县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430724,湖南省,常德市,临澧县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430725,湖南省,常德市,桃源县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430726,湖南省,常德市,石门县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430802,湖南省,张家界市,张家界市永定区,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430811,湖南省,张家界市,武陵源区,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430821,湖南省,张家界市,慈利县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430822,湖南省,张家界市,桑植县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
430903,湖南省,益阳市,赫山区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430902,湖南省,益阳市,资阳区,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430981,湖南省,益阳市,沅江市,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430921,湖南省,益阳市,南县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430922,湖南省,益阳市,桃江县,非官话,湘,长益片,Non-Mandarin,Xiang,Changyi
430923,湖南省,益阳市,安化县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431002,湖南省,郴州市,北湖区,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
431003,湖南省,郴州市,苏仙区,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
431081,湖南省,郴州市,资兴市,非官话,赣,耒资片,Non-Mandarin,Gan,Leizi
431021,湖南省,郴州市,桂阳县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
431022,湖南省,郴州市,宜章县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431023,湖南省,郴州市,永兴县,非官话,赣,耒资片,Non-Mandarin,Gan,Leizi
431024,湖南省,郴州市,嘉禾县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431025,湖南省,郴州市,临武县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431026,湖南省,郴州市,汝城县,非官话,客家话,铜桂片,Non-Mandarin,Hakka,Tonggui
431027,湖南省,郴州市,桂东县,非官话,客家话,铜桂片,Non-Mandarin,Hakka,Tonggui
431028,湖南省,郴州市,安仁县,非官话,赣,耒资片,Non-Mandarin,Gan,Leizi
431103,湖南省,永州市,冷水滩区,非官话,湘,永全片,Non-Mandarin,Xiang,Yongquan
431102,湖南省,永州市,零陵区,非官话,湘,永全片,Non-Mandarin,Xiang,Yongquan
431121,湖南省,永州市,祁阳县,非官话,湘,永全片,Non-Mandarin,Xiang,Yongquan
431122,湖南省,永州市,东安县,非官话,湘,永全片,Non-Mandarin,Xiang,Yongquan
431123,湖南省,永州市,双牌县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431124,湖南省,永州市,道县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431125,湖南省,永州市,江永县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431126,湖南省,永州市,宁远县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431127,湖南省,永州市,蓝山县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431128,湖南省,永州市,新田县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431129,湖南省,永州市,江华瑶族自治县,非官话,平话和土话,湘南片,Non-Mandarin,Pinghua and Tuhua,Xiangnan
431202,湖南省,怀化市,鹤城区,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431281,湖南省,怀化市,洪江市,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431221,湖南省,怀化市,中方县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431222,湖南省,怀化市,沅陵县,非官话,湘,辰溆片,Non-Mandarin,Xiang,Chenxu
431223,湖南省,怀化市,辰溪县,非官话,湘,辰溆片,Non-Mandarin,Xiang,Chenxu
431224,湖南省,怀化市,溆浦县,非官话,湘,辰溆片,Non-Mandarin,Xiang,Chenxu
431225,湖南省,怀化市,会同县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431226,湖南省,怀化市,麻阳苗族自治县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431227,湖南省,怀化市,新晃侗族自治县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431228,湖南省,怀化市,芷江侗族自治县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431229,湖南省,怀化市,靖州苗族侗族自治县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431230,湖南省,怀化市,通道侗族自治县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
431302,湖南省,娄底市,娄星区,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431381,湖南省,娄底市,冷水江市,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431382,湖南省,娄底市,涟源市,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431321,湖南省,娄底市,双峰县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
431322,湖南省,娄底市,新化县,非官话,湘,娄邵片,Non-Mandarin,Xiang,Loushao
433101,湖南省,湘西土家族苗族自治州,吉首市,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433122,湖南省,湘西土家族苗族自治州,泸溪县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433123,湖南省,湘西土家族苗族自治州,凤凰县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433124,湖南省,湘西土家族苗族自治州,花垣县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433125,湖南省,湘西土家族苗族自治州,保靖县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433126,湖南省,湘西土家族苗族自治州,古丈县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433127,湖南省,湘西土家族苗族自治州,永顺县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
433130,湖南省,湘西土家族苗族自治州,龙山县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
440104,广东省,广州市,越秀区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440103,广东省,广州市,荔湾区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440105,广东省,广州市,海珠区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440106,广东省,广州市,天河区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440111,广东省,广州市,广州市白云区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440112,广东省,广州市,黄埔区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440113,广东省,广州市,番禺区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440114,广东省,广州市,花都区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440115,广东省,广州市,南沙区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440118,广东省,广州市,增城区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440117,广东省,广州市,从化区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440204,广东省,韶关市,浈江区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440203,广东省,韶关市,武江区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440205,广东省,韶关市,曲江区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440281,广东省,韶关市,乐昌市,非官话,客家话,粤北片,Non-Mandarin,Hakka,Yuebei
440282,广东省,韶关市,南雄市,非官话,客家话,粤北片,Non-Mandarin,Hakka,Yuebei
440222,广东省,韶关市,始兴县,非官话,客家话,粤北片,Non-Mandarin,Hakka,Yuebei
440224,广东省,韶关市,仁化县,非官话,客家话,粤北片,Non-Mandarin,Hakka,Yuebei
440229,广东省,韶关市,翁源县,非官话,客家话,粤北片,Non-Mandarin,Hakka,Yuebei
440233,广东省,韶关市,新丰县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
440232,广东省,韶关市,乳源瑶族自治县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
440304,广东省,深圳市,福田区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440303,广东省,深圳市,罗湖区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440305,广东省,深圳市,深圳市南山区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440306,广东省,深圳市,宝安区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440307,广东省,深圳市,龙岗区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440308,广东省,深圳市,盐田区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440402,广东省,珠海市,香洲区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440403,广东省,珠海市,斗门区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440404,广东省,珠海市,金湾区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440511,广东省,汕头市,金平区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440507,广东省,汕头市,龙湖区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440512,广东省,汕头市,濠江区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440513,广东省,汕头市,潮阳区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440514,广东省,汕头市,潮南区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440515,广东省,汕头市,澄海区,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440523,广东省,汕头市,南澳县,非官话,闽,闽南片,Non-Mandarin,Min,Minnan
440604,广东省,佛山市,禅城区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440605,广东省,佛山市,南海区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440606,广东省,佛山市,顺德区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440607,广东省,佛山市,三水区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440608,广东省,佛山市,高明区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
440703,广东省,江门市,蓬江区,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440704,广东省,江门市,江海区,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440705,广东省,江门市,新会区,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440781,广东省,江门市,台山市,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440783,广东省,江门市,开平市,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440784,广东省,江门市,鹤山市,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440785,广东省,江门市,恩平市,非官话,粤,四邑片,Non-Mandarin,Yue,Siyi
440802,广东省,湛江市,赤坎区,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440803,广东省,湛江市,霞山区,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440804,广东省,湛江市,坡头区,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440811,广东省,湛江市,麻章区,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440881,广东省,湛江市,廉江市,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440882,广东省,湛江市,雷州市,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440883,广东省,湛江市,吴川市,非官话,粤,吴化片,Non-Mandarin,Yue,Wuhua
440823,广东省,湛江市,遂溪县,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440825,广东省,湛江市,徐闻县,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440902,广东省,茂名市,茂南区,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440904,广东省,茂名市,电白区,非官话,闽,雷州片,Non-Mandarin,Min,Leizhou
440981,广东省,茂名市,高州市,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440982,广东省,茂名市,化州市,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
440983,广东省,茂名市,信宜市,非官话,粤,高阳片,Non-Mandarin,Yue,Gaoyang
441202,广东省,肇庆市,端州区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
441203,广东省,肇庆市,鼎湖区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
441204,广东省,肇庆市,高要区,非官话,粤,广府片,Non-Mandarin,Yue,Guangfu
441284,广东省,肇庆市,四会市,非官话,粤,勾漏片,Non-Mandarin,Yue,Goulou
441223,广东省,肇庆市,广宁县,非官话,粤,勾漏片,Non-Mandarin,Yue,Goulou
441224,广东省,肇庆市,怀集县,非官话,粤,勾漏片,Non-Mandarin,Yue,Goulou
441225,广东省,肇庆市,封开县,非官话,粤,勾漏片,Non-Mandarin,Yue,Goulou
441226,广东省,肇庆市,德庆县,非官话,粤,勾漏片,Non-Mandarin,Yue,Goulou
441302,广东省,惠州市,惠城区,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441303,广东省,惠州市,惠阳区,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441322,广东省,惠州市,博罗县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441323,广东省,惠州市,惠东县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441324,广东省,惠州市,龙门县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441402,广东省,梅州市,梅江区,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441403,广东省,梅州市,梅县区,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441481,广东省,梅州市,兴宁市,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
441422,广东省,梅州市,大埔县,非官话,客家话,粤台片,Non-Mandarin,Hakka,Yuetai
